Firmennummer	Kundennummer	Artikelnummer	Auftragsnummer	Datum	Menge	Verkaufsumsatz	Einkaufsumsatz
903	4934	34980	48312	20230919	64.0	227.33	112.49
142	9254	34980	36896	20230919	20.0	83.64	39.3
992	98078	34980	10657	20230919	4.0	14.93	07. Jul
585	41277	34980	97322	20230919	3.0	15. Dez	Jun 21
903	1500	34980	88536	20230919	3.0	14.29	Mai 27
243	72531	34980	21691	20230919	1.0	Apr 76	Jan 82
118	27562	34980	38010	20230919	10.0	34.56	20.68
243	56434	34980	36665	20230919	500.0	1764.0	910.0
585	39364	34980	95980	20230919	200.0	844.8	413.6
951	46514	34980	43085	20230919	6.0	24.26	Dez 41
508	64376	34980	54080	20230919	40.0	145.92	78.59
781	32958	34980	78588	20230919	10.0	42.53	20.68
796	87036	34980	21139	20230919	90.0	363.04	186.12
951	50969	34980	82080	20230919	4.0	17.28	Aug 27
220	54847	34980	85404	20230919	170.0	565.08	310.08
373	96819	34980	27952	20230919	40.0	173.28	78.59
650	20970	34980	34866	20230919	100.0	375.6	196.48
511	52278	34980	96091	20230919	100.0	394.8	206.8
927	62556	34980	72266	20230919	8.0	29. Sep	14. Jun
712	99942	34980	3878	20230919	30.0	126.72	62.04
650	85531	34980	5575	20230919	10.0	44.64	19.65
781	70334	34980	10707	20230919	30.0	129.25	56.26
903	15695	34980	37323	20230919	30.0	102.6	49.63
992	98078	34980	93537	20230920	11.0	41.05	21.15
585	18868	34980	5099	20230920	30.0	126.72	62.04
951	46514	34980	7791	20230920	30.0	121.32	62.04
414	54201	34980	49313	20230920	50.0	188.4	103.4
414	92874	34980	25272	20230920	30.0	111.96	58.94
414	3010	34980	82696	20230920	31.0	116.81	60.26
511	82189	34980	13741	20230920	2.0	07. Aug	Apr 14
927	62556	34980	3729	20230920	16.0	58.18	28. Dez
511	75344	34980	60547	20230920	10.0	40.44	20.68
511	52278	34980	51975	20230920	30.0	118.44	62.04
722	98069	34980	33074	20230920	66.0	272.45	129.68
705	74432	34980	29040	20230920	10.0	42.24	19.65
903	15695	34980	23709	20230920	30.0	103.68	49.63
992	76418	34980	73883	20230920	80.0	302.4	153.86
833	45708	34980	71010	20230921	180.0	667.44	404.78
951	41534	34980	63348	20230921	3.0	13.39	Jun 21
781	70334	34980	52630	20230921	2.0	09. Mai	Apr 14
903	91940	34980	4986	20230921	10.0	37.8	17.58
903	1500	34980	67842	20230921	3.0	0.0	0.0
833	58028	34980	49721	20230921	20.0	74.16	44.98
338	90568	34980	92961	20230921	14.0	0.0	0.0
833	89554	34980	68670	20230921	60.0	222.48	134.93
243	80098	34980	42403	20230921	4.0	19. Jun	Jul 28
956	35600	34980	98763	20230921	20.0	79.92	42.82
414	46439	34980	61000	20230921	1.0	Mrz 86	02. Jul
927	8545	34980	78257	20230921	6.0	24.84	Nov 54
781	32958	34980	2086	20230921	20.0	85.04	41.36
650	32677	34980	53190	20230921	50.0	216.6	98.24
722	76828	34980	90625	20230921	50.0	216.6	98.24
650	84710	34980	21287	20230921	21.0	83.92	41.26
927	55832	34980	39545	20230921	336.0	1237.82	590.55
511	64175	34980	65343	20230921	300.0	1080.0	513.12
705	18280	34980	65540	20230921	11.0	42.11	21.62
414	23077	34980	45921	20230921	27.0	100.76	55.84
796	47201	34980	68863	20230922	4.0	20. Jun	Aug 27
833	93189	34980	61590	20230922	100.0	370.8	224.88
585	48878	34980	96183	20230922	1.0	04. Apr	02. Jul
833	66515	34980	56283	20230922	350.0	1297.8	787.08
220	66217	34980	24930	20230922	100.0	342.0	186.56
585	70941	34980	79167	20230922	50.0	189.0	103.4
796	21672	34980	23751	20230922	11.0	50.5	22.75
373	25919	34980	79495	20230922	60.0	213.12	119.14
373	87379	34980	36292	20230922	2.0	Aug 93	Apr 14
833	5812	34980	56064	20230922	20.0	74.16	44.98
833	44912	34980	87810	20230922	40.0	148.32	89.95
373	10300	34980	30073	20230922	20.0	89.28	41.36
373	58087	34980	31335	20230922	40.0	173.28	78.59
650	54004	34980	32433	20230922	2.0	Jul 46	Mrz 93
511	36905	34980	2840	20230922	50.0	206.4	103.4
705	13549	34980	4578	20230922	60.0	235.44	117.89
833	34607	34980	89460	20230922	50.0	185.4	112.44
856	49278	34980	56037	20230924	30.0	127.8	62.04
927	70631	34980	53763	20230924	50.0	206.4	87.88
650	65059	34980	68512	20230924	13.0	65.05	25.54
511	13085	34980	36883	20230924	50.0	181.8	103.4
705	19569	34980	80933	20230924	50.0	200.4	98.24
914	73265	34980	52784	20230924	50.0	194.4	93.08
705	14196	34980	3547	20230924	20.0	89.28	39.3
705	14196	34980	23515	20230924	20.0	89.28	39.3
373	23926	34980	90524	20230925	4.0	17.86	Jul 81
585	724	34980	20765	20230925	10.0	42.24	20.68
585	39364	34980	26613	20230925	30.0	126.72	61.63
848	89451	34980	24591	20230925	1.0	0.0	0.0
951	96430	34980	89226	20230925	1.0	Apr 46	02. Jun
705	73733	34980	38646	20230925	15.0	67.5	31.02
243	8645	34980	28759	20230925	75.0	297.0	135.6
903	81252	34980	77837	20230925	10.0	39.48	20.54
797	99902	34980	5056	20230925	21.0	87.7	43.14
927	66633	34980	25591	20230925	10.0	0.0	0.0
382	43438	34980	51718	20230925	30.0	122.04	61.63
796	92954	34980	74999	20230925	10.0	38.16	20.54
511	89873	34980	37089	20230925	100.0	440.4	205.44
722	35631	34980	41551	20230925	100.0	323.4	185.92
650	32677	34980	55726	20230925	10.0	43.32	19.52
796	7599	34980	55671	20230925	50.0	182.4	97.6
650	20970	34980	20671	20230925	40.0	150.24	78.08
511	11375	34980	72412	20230925	10.0	40.44	20.54
951	93171	34980	2779	20230925	200.0	772.8	410.88
511	99672	34980	91922	20230925	10.0	44.04	20.54
508	29977	34980	27811	20230925	30.0	141.84	61.63
414	44686	34980	49330	20230925	10.0	37.68	20.54
705	71739	34980	92986	20230925	30.0	126.72	58.56
511	13085	34980	91210	20230925	50.0	181.8	102.72
833	58028	34980	48660	20230926	40.0	148.32	89.95
833	32996	34980	17523	20230926	40.0	148.32	89.95
511	36905	34980	11781	20230926	10.0	41.28	20.54
705	18943	34980	49004	20230926	10.0	43.2	20.54
511	64175	34980	49875	20230926	20.0	72.0	33.98
220	7683	34980	12348	20230926	11.0	39.47	22. Jun
508	15744	34980	34101	20230926	50.0	188.4	97.6
796	30514	34980	58040	20230926	1.0	Mrz 95	Jan 95
585	62830	34980	2621	20230926	30.0	123.84	61.63
414	3314	34980	74999	20230926	100.0	376.8	174.64
763	52585	34980	1266	20230926	50.0	189.0	97.6
705	41255	34980	21577	20230926	10.0	42.24	19.52
914	73265	34980	93471	20230926	50.0	194.4	92.48
705	95617	34980	39428	20230926	17.0	62.63	33.18
142	9254	34980	98894	20230926	5.0	20.68	Sep 76
705	27907	34980	99938	20230926	3.0	13.39	Mai 86
511	99672	34980	72942	20230926	10.0	44.04	20.54
585	48878	34980	87243	20230927	14.0	56.62	28.76
382	77445	34980	62535	20230927	50.0	203.4	102.72
511	58921	34980	48066	20230927	11.0	48.44	22. Jun
856	40626	34980	912	20230927	10.0	44.64	19.21
848	57658	34980	74548	20230927	6.0	31.25	Dez 33
585	48246	34980	50160	20230927	20.0	80.88	41.09
848	40948	34980	95411	20230927	1.0	Apr 13	02. Jun
382	44892	34980	44188	20230927	10.0	45.0	20.54
797	14103	34980	62694	20230927	2.0	Aug 35	04. Nov
414	58676	34980	97769	20230927	5.0	18. Sep	Okt 27
508	10923	34980	21477	20230927	500.0	1842.0	976.0
511	32573	34980	9408	20230927	20.0	78.48	41.09
508	21871	34980	99923	20230927	50.0	186.6	97.6
833	34934	34980	13579	20230927	60.0	222.48	134.93
373	27985	34980	64753	20230927	52.0	225.26	101.5
585	724	34980	92253	20230927	30.0	126.72	61.63
373	74042	34980	34914	20230927	2.0	Aug 93	04. Nov
414	41221	34980	17918	20230927	50.0	193.2	102.72
373	25919	34980	62426	20230927	80.0	284.16	157.82
833	53629	34980	62719	20230927	20.0	74.16	44.98
951	15850	34980	57425	20230927	43.0	191.95	84.83
373	25919	34980	16378	20230927	10.0	35.52	19.73
414	3314	34980	14119	20230927	100.0	376.8	186.96
585	39364	34980	18339	20230927	60.0	253.44	123.26
508	83520	34980	64145	20230927	80.0	359.04	164.35
712	99942	34980	70030	20230927	20.0	84.48	41.09
220	55063	34980	99656	20230927	68.0	232.56	128.54
856	75845	34980	98858	20230927	20.0	82.56	39.04
848	57369	34980	71916	20230927	40.0	160.8	82.18
763	13178	34980	92102	20230927	2.0	Jul 63	04. Nov
796	16469	34980	41684	20230928	10.0	41.4	20.54
382	55293	34980	68692	20230928	8.0	32.54	16.43
951	46514	34980	19675	20230928	4.0	16.18	Aug 22
382	35935	34980	35941	20230928	100.0	358.8	205.44
796	80055	34980	46179	20230928	50.0	202.2	102.72
833	58028	34980	74843	20230928	120.0	444.96	264.1
797	20192	34980	94538	20230928	175.0	676.2	341.6
856	49572	34980	87989	20230928	5.0	20. Jul	Okt 27
650	92906	34980	70128	20230928	25.0	105.6	48.8
722	39125	34980	87715	20230928	10.0	43.32	19.52
511	8943	34980	74775	20230928	33.0	118.8	56.07
722	65524	34980	88490	20230928	100.0	394.43	195.2
796	21672	34980	47778	20230928	122.0	560.1	250.64
927	55832	34980	65198	20230928	360.0	1326.24	628.7
705	95617	34980	77729	20230928	11.0	40.52	21.47
414	3314	34980	60799	20230928	100.0	376.8	186.96
781	70334	34980	26178	20230928	20.0	86.17	37.5
722	73085	34980	56097	20230928	20.0	89.28	39.04
712	99942	34980	80323	20230928	20.0	84.48	41.09
705	21027	34980	27827	20230928	1.0	Apr 13	Jan 95
856	5135	34980	22257	20230928	3.0	Nov 34	Jun 16
927	3034	34980	53376	20230928	10.0	38.64	17.46
848	50018	34980	50058	20230928	100.0	355.2	205.44
414	3314	34980	13871	20230929	100.0	376.8	186.96
956	21922	34980	38144	20230929	85.0	343.74	172.25
956	21922	34980	32038	20230929	110.0	444.84	222.9
951	50678	34980	60707	20230929	1.0	Apr 46	02. Jun
796	16469	34980	49384	20230929	6.0	0.0	0.0
722	16152	34980	26746	20230929	53.0	216.85	103.46
722	16152	34980	39718	20230929	197.0	806.04	384.54
373	1194	34980	89004	20230929	3.0	13.39	Mai 86
511	32573	34980	94835	20230929	20.0	78.24	41.09
848	86253	34980	44085	20230929	30.0	113.04	61.63
848	978	34980	32976	20230929	17.0	69.97	32.14
956	21922	34980	51709	20231001	10.0	40.44	20.26
414	3314	34980	8199	20231001	100.0	343.2	186.96
414	43438	34980	68555	20231001	100.0	373.2	205.44
856	11807	34980	3848	20231001	24.0	99.07	49.3
796	29574	34980	50154	20231001	1.0	Apr 25	02. Jun
705	25775	34980	80837	20231001	10.0	44.4	19.52
796	21103	34980	75239	20231002	10.0	41.4	20.54
848	25608	34980	64423	20231002	20.0	92.64	41.09
833	89554	34980	50932	20231002	20.0	74.16	44.02
242	75082	34980	51974	20231002	23.0	120.89	52.58
242	75082	34980	16484	20231002	7.0	36.79	16. Jan
796	29867	34980	98293	20231002	15.0	70.02	30.82
722	27379	34980	69499	20231002	40.0	178.56	78.08
511	35285	34980	18320	20231002	62.0	276.77	127.38
650	14376	34980	27164	20231002	4.0	20. Feb	Jul 81
142	9254	34980	98390	20231002	60.0	245.21	117.12
833	44912	34980	69329	20231002	100.0	370.8	220.08
705	99431	34980	90800	20231002	50.0	202.2	97.6
796	23941	34980	76204	20231002	13.0	65.36	26. Jul
956	35600	34980	6283	20231002	20.0	79.92	42.51
127	20970	34980	53857	20231002	28.0	120.96	57.52
318	68753	34980	13338	20231002	10.0	49.44	22.86
212	96406	34980	90003	20231002	2.0	Aug 28	04. Nov
833	32996	34980	42089	20231003	10.0	37.08	22. Jan
833	66515	34980	82210	20231003	10.0	37.08	22. Jan
833	45708	34980	76649	20231003	10.0	37.08	22. Jan
833	53629	34980	85175	20231003	50.0	185.4	110.04
927	70631	34980	43670	20231003	50.0	206.4	87.32
508	26633	34980	96923	20231003	100.0	381.6	184.96
511	32573	34980	95134	20231003	20.0	78.24	41.09
650	84710	34980	49956	20231003	8.0	31.97	15.62
908	10600	34980	34329	20231004	1.0	Apr 79	02. Jun
833	58028	34980	74013	20231004	50.0	185.4	110.04
781	52745	34980	72942	20231004	42.0	169.85	86.29
414	92874	34980	6927	20231004	43.0	160.48	83.94
922	15323	34980	48773	20231004	14.0	70.73	28.76
650	73856	34980	89907	20231004	65.0	242.58	126.88
64	63357	34980	73964	20231004	9.0	41.58	18.49
508	84278	34980	3193	20231004	8.0	35.71	15.62
722	72054	34980	61724	20231004	150.0	540.0	292.8
796	87036	34980	43017	20231004	100.0	400.28	205.44
712	99942	34980	1661	20231004	50.0	211.2	102.72
511	32573	34980	18031	20231004	20.0	78.24	41.09
722	2036	34980	7866	20231004	50.0	216.6	97.6
856	74515	34980	27592	20231004	4.0	16.51	Aug 22
650	84710	34980	56831	20231004	10.0	39.96	19.52
650	45327	34980	19825	20231004	6.0	24.26	Nov 71
956	89008	34980	87049	20231004	50.0	204.6	104.4
951	17006	34980	69359	20231004	93.0	368.28	181.54
373	33067	34980	31545	20231004	25.0	113.7	49.82
848	72940	34980	79324	20231004	35.0	147.42	64.74
848	978	34980	24827	20231004	1.0	04. Aug	Jan 89
705	45633	34980	88966	20231004	100.0	386.4	195.2
781	87088	34980	20414	20231004	30.0	136.08	61.63
914	48235	34980	17786	20231004	150.0	531.0	277.44
64	31531	34980	99456	20231005	10.0	44.04	20.54
127	67304	34980	953	20231005	40.0	186.72	78.91
585	60407	34980	54710	20231005	10.0	42.24	20.54
212	45930	34980	74082	20231005	20.0	87.12	39.04
650	22541	34980	39121	20231005	50.0	182.4	97.6
508	52129	34980	70251	20231005	20.0	100.08	41.09
833	71517	34980	34878	20231005	10.0	37.08	22. Jan
796	21103	34980	76551	20231005	10.0	41.4	20.54
318	54859	34980	54601	20231005	2.0	0.0	0.0
722	27379	34980	3876	20231005	40.0	178.56	78.08
833	5812	34980	2227	20231005	20.0	74.16	44.02
650	26725	34980	62578	20231005	30.0	117.0	58.56
409	44479	34980	64146	20231005	3.0	Dez 92	Jun 16
64	70571	34980	11451	20231005	35.0	154.14	71.9
796	44497	34980	66591	20231005	25.0	121.8	51.36
927	62556	34980	96455	20231005	17.0	61.81	29.69
797	94294	34980	37124	20231005	20.0	72.96	41.09
212	96406	34980	58608	20231005	2.0	Aug 28	04. Nov
848	978	34980	45839	20231005	14.0	57.12	26.46
511	8943	34980	59151	20231005	21.0	75.6	35.68
511	99672	34980	92526	20231005	10.0	44.04	20.54
511	13085	34980	44972	20231005	100.0	363.6	205.44
951	3642	34980	61447	20231005	100.0	437.47	205.44
460	66170	34980	48463	20231005	10.0	37.8	20.54
781	70334	34980	91238	20231005	20.0	86.17	37.5
508	27121	34980	28532	20231005	400.0	1483.78	780.8
196	26650	34980	29097	20231005	40.0	167.04	82.18
196	24131	34980	40261	20231005	7.0	32.68	14.38
127	67304	34980	17365	20231006	40.0	186.72	78.91
115	77901	34980	99470	20231006	88.0	0.0	0.0
833	45708	34980	14810	20231006	10.0	37.08	22. Jan
585	48878	34980	77700	20231006	1.0	04. Apr	02. Jun
833	34607	34980	52557	20231006	10.0	37.08	22. Jan
722	55628	34980	96722	20231006	12.0	51.98	23.42
650	32677	34980	61090	20231006	40.0	173.28	78.08
118	40039	34980	28034	20231006	90.0	319.68	168.26
705	27907	34980	87471	20231006	10.0	44.64	19.52
856	29656	34980	35302	20231006	20.0	78.0	41.09
118	26506	34980	58328	20231006	50.0	241.2	102.72
373	59718	34980	23818	20231006	60.0	267.84	123.26
705	29898	34980	52626	20231006	1.0	Mrz 95	02. Jun
848	47816	34980	92220	20231008	60.0	227.52	110.98
856	74515	34980	74793	20231008	10.0	41.28	20.54
796	65972	34980	37269	20231008	10.0	40.44	20.54
856	11807	34980	44419	20231008	2.0	Aug 26	04. Nov
705	79669	34980	5017	20231008	40.0	161.76	78.08
127	67304	34980	73640	20231009	20.0	93.36	39.46
951	18859	34980	33514	20231009	20.0	83.52	41.09
848	95441	34980	73718	20231009	30.0	117.0	55.49
951	93171	34980	63271	20231009	50.0	216.5	102.72
118	40039	34980	15745	20231009	4.0	14.21	Jul 48
650	92906	34980	20729	20231009	1.0	Apr 22	Jan 95
650	37630	34980	25678	20231009	10.0	36.84	19.52
508	70591	34980	22836	20231009	4.0	28.75	Aug 22
414	12923	34980	60873	20231009	1.0	Mrz 86	02. Jun
833	5812	34980	84553	20231009	120.0	444.96	264.1
951	31282	34980	66446	20231009	1.0	Apr 74	02. Jun
212	96406	34980	1817	20231009	3.0	Dez 42	Jun 16
382	44892	34980	86150	20231009	10.0	45.0	20.54
373	17333	34980	18368	20231009	3.0	Dez 42	Mai 86
511	8943	34980	58824	20231009	50.0	180.0	84.96
243	8645	34980	33387	20231009	106.0	419.76	191.65
511	47957	34980	37620	20231009	81.0	332.42	166.41
511	32590	34980	26074	20231009	81.0	378.11	166.41
927	17493	34980	9575	20231009	30.0	105.12	52.39
722	85297	34980	9999	20231009	1.0	Apr 46	Jan 95
848	4422	34980	17108	20231009	20.0	88.8	36.99
414	58676	34980	83681	20231009	35.0	132.3	71.9
382	38608	34980	68666	20231009	150.0	540.0	292.8
848	46082	34980	19492	20231009	10.0	43.08	18. Mai
914	48235	34980	29094	20231009	200.0	708.0	369.92
196	30632	34980	91668	20231009	400.0	1296.0	728.0
848	25608	34980	9986	20231009	3.0	13. Sep	Mai 55
712	99942	34980	90551	20231009	30.0	118.08	61.63
142	9254	34980	48696	20231009	10.0	40.87	19.52
833	53629	34980	46328	20231010	10.0	37.08	22. Jan
318	35838	34980	71072	20231010	80.0	420.48	182.91
705	16181	34980	73358	20231010	111.0	398.27	216.67
927	45755	34980	62742	20231010	10.0	33.24	17.46
650	33386	34980	62619	20231010	300.0	1234.62	585.6
927	95556	34980	94933	20231010	20.0	71.76	34.93
705	45633	34980	32214	20231010	50.0	211.2	97.6
511	47957	34980	98742	20231010	81.0	0.0	0.0
508	15744	34980	78627	20231010	6.0	22.68	Nov 71
414	43438	34980	77763	20231010	1000.0	3732.0	1746.4
833	34934	34980	17627	20231010	50.0	185.4	110.04
127	46714	34980	33516	20231010	200.0	772.8	394.56
848	86253	34980	34541	20231010	100.0	376.8	184.96
508	77006	34980	39779	20231010	5.0	20.22	Okt 27
797	54647	34980	43766	20231010	4.0	25.15	Aug 22
927	96870	34980	50640	20231010	60.0	199.44	104.78
892	22170	34980	88995	20231010	180.0	638.17	351.36
508	3658	34980	31121	20231010	3.0	11. Mai	Jun 16
951	19660	34980	44759	20231010	12.0	50.4	24.66
127	48107	34980	7443	20231010	2.0	Jul 42	04. Nov
118	73748	34980	27745	20231010	35.0	138.6	71.9
822	17692	34980	31029	20231010	90.0	388.8	179.35
848	4422	34980	2764	20231010	50.0	225.0	92.48
414	3314	34980	34216	20231010	100.0	342.89	186.96
705	19569	34980	51846	20231010	100.0	400.8	195.2
243	56434	34980	57549	20231010	200.0	705.6	361.6
833	71517	34980	59813	20231011	110.0	407.88	242.09
118	37746	34980	79508	20231011	20.0	86.4	41.09
722	81671	34980	38511	20231011	18.0	85.1	35.14
511	81800	34980	47184	20231011	1.0	04. Apr	02. Jun
833	34607	34980	24821	20231011	10.0	37.08	22. Jan
650	70562	34980	48310	20231011	1.0	Mrz 95	Jan 95
903	98456	34980	66802	20231011	10.0	43.2	17.46
414	65538	34980	16133	20231011	17.0	62.83	34.93
373	65264	34980	33	20231011	10.0	43.32	20.54
220	55063	34980	12434	20231011	1.0	Mrz 42	Jan 89
373	74042	34980	81371	20231011	3.0	13.39	Jun 16
951	97536	34980	86822	20231011	5.0	19. Aug	Okt 27
848	25289	34980	10121	20231011	100.0	362.52	184.96
956	21922	34980	92406	20231011	10.0	40.44	20. Dez
373	41301	34980	62765	20231011	23.0	102.67	44.9
951	70984	34980	97844	20231011	30.0	129.96	61.63
833	89554	34980	14810	20231011	10.0	37.08	22. Jan
373	23926	34980	50392	20231011	30.0	133.92	58.56
220	59622	34980	28308	20231011	20.0	68.16	37.06
856	63530	34980	28428	20231011	50.0	197.4	97.6
992	98078	34980	95587	20231011	15.0	55.98	28.66
722	73085	34980	74534	20231011	50.0	223.2	97.6
951	46514	34980	59722	20231011	50.0	196.14	102.72
705	95099	34980	92922	20231011	3.0	Nov 34	Mai 86
705	45633	34980	82939	20231011	20.0	84.48	39.04
373	96701	34980	58053	20231011	5.0	23. Jul	Okt 27
927	62556	34980	33427	20231011	200.0	727.2	349.28
927	70631	34980	14141	20231011	100.0	412.8	174.64
722	72054	34980	77986	20231011	80.0	288.0	156.16
956	87695	34980	42785	20231011	3.0	13.46	Jun 86
508	99467	34980	61798	20231011	200.0	852.0	390.4
848	50018	34980	95804	20231011	100.0	348.1	184.96
127	46714	34980	91719	20231012	68.0	262.75	134.15
414	92874	34980	84605	20231012	30.0	111.96	58.56
796	29574	34980	26724	20231012	1.0	0.0	0.0
705	29898	34980	73417	20231012	1.0	0.0	0.0
848	35175	34980	84180	20231012	30.0	123.12	55.49
822	97230	34980	78593	20231012	4.0	14.21	Jul 56
705	68965	34980	39558	20231012	8.0	30.14	15.62
908	50969	34980	63690	20231012	6.0	28. Jan	Dez 33
951	15329	34980	67488	20231012	13.0	50.86	26. Jul
460	31087	34980	70058	20231012	100.0	364.8	205.44
373	25919	34980	83197	20231012	40.0	142.08	78.91
373	58087	34980	65622	20231012	17.0	73.64	33.18
414	3010	34980	85597	20231012	60.0	226.08	115.87
511	97924	34980	5557	20231012	10.0	48.96	20.54
992	98078	34980	29226	20231012	2.0	Jul 46	Mrz 82
373	53462	34980	22296	20231012	17.0	75.89	34.93
373	25919	34980	24677	20231012	100.0	355.2	197.28
212	80722	34980	69018	20231012	300.0	1260.0	616.32
650	64760	34980	33777	20231012	20.0	88.32	39.04
712	54536	34980	46457	20231012	10.0	36.96	20.54
414	61079	34980	65340	20231013	50.0	193.2	102.72
414	58676	34980	45702	20231013	20.0	75.36	41.09
585	95484	34980	43039	20231013	1.0	Apr 22	02. Jun
903	9196	34980	24659	20231013	5.0	23.34	Okt 27
833	45708	34980	2388	20231013	250.0	927.0	550.2
127	2265	34980	10997	20231013	10.0	62.88	20.54
833	29963	34980	74426	20231013	20.0	74.16	44.02
373	25919	34980	2828	20231013	40.0	142.08	78.91
650	31881	34980	9689	20231013	100.0	366.66	195.2
220	19265	34980	62841	20231013	16.0	63.17	32.87
373	18487	34980	37707	20231013	12.0	60.05	24.66
992	76418	34980	27436	20231013	10.0	37.8	19. Jan
796	62839	34980	58847	20231015	42.0	163.8	86.29
414	41221	34980	6254	20231015	100.0	386.4	205.44
220	90969	34980	44555	20231015	1.0	Mrz 77	Jan 82
511	43433	34980	36075	20231015	60.0	253.44	101.95
